,ticker,name,market,locale,active,source_feed
4130,I:SPRF06,Cboe S&P 500 15% Buffer Protect Index June Series,indices,us,True,CboeGlobalIndicesMain
4131,I:SPRF07,Cboe S&P 500 15% Buffer Protect Index July Series,indices,us,True,CboeGlobalIndicesMain
4132,I:SPRF08,Cboe S&P 500 15% Buffer Protect Index August Series,indices,us,True,CboeGlobalIndicesMain
4133,I:SPRF09,Cboe S&P 500 15% Buffer Protect Index September Series,indices,us,True,CboeGlobalIndicesMain
4134,I:SPRF10,Cboe S&P 500 15% Buffer Protect Index October Series,indices,us,True,CboeGlobalIndicesMain
4135,I:SPRF11,Cboe S&P 500 15% Buffer Protect Index November Series,indices,us,True,CboeGlobalIndicesMain
4136,I:SPRF12,Cboe S&P 500 15% Buffer Protect Index December Series,indices,us,True,CboeGlobalIndicesMain
4137,I:SPRFI,,indices,us,True,CboeGlobalIndicesMain
4138,I:SPRFI01,,indices,us,True,CboeGlobalIndicesMain
4139,I:SPRFI02,,indices,us,True,CboeGlobalIndicesMain
4140,I:SPRFI03,,indices,us,True,CboeGlobalIndicesMain
4141,I:SPRFI04,,indices,us,True,CboeGlobalIndicesMain
4142,I:SPRFI05,,indices,us,True,CboeGlobalIndicesMain
4143,I:SPRFI06,,indices,us,True,CboeGlobalIndicesMain
4144,I:SPRFI07,,indices,us,True,CboeGlobalIndicesMain
4145,I:SPRFI08,,indices,us,True,CboeGlobalIndicesMain
4146,I:SPRFI09,,indices,us,True,CboeGlobalIndicesMain
4147,I:SPRFI10,,indices,us,True,CboeGlobalIndicesMain
4148,I:SPRFI11,,indices,us,True,CboeGlobalIndicesMain
4149,I:SPRFI12,,indices,us,True,CboeGlobalIndicesMain
4150,I:SPRI,Cboe S&P 500 Range-Bound Premium Income Index Series,indices,us,True,CboeGlobalIndicesMain
4151,I:SPRO,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4152,I:SPRO01,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4153,I:SPRO02,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4154,I:SPRO03,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4155,I:SPRO04,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4156,I:SPRO05,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4157,I:SPRO06,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4158,I:SPRO07,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4159,I:SPRO08,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4160,I:SPRO09,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4161,I:SPRO10,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4162,I:SPRO11,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4163,I:SPRO12,Cboe S&P500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4164,I:SPROME,Cboe S&P 500 Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4165,I:SPROME01,Cboe S&P 500 Buffer Protect Index January Series,indices,us,True,CboeGlobalIndicesMain
4166,I:SPROME02,Cboe S&P 500 Buffer Protect Index February Series,indices,us,True,CboeGlobalIndicesMain
4167,I:SPROME03,Cboe S&P 500 Buffer Protect Index March Series,indices,us,True,CboeGlobalIndicesMain
4168,I:SPROME04,Cboe S&P 500 Buffer Protect Index April Series,indices,us,True,CboeGlobalIndicesMain
4169,I:SPROME05,Cboe S&P 500 Buffer Protect Index May Series,indices,us,True,CboeGlobalIndicesMain
4170,I:SPROME06,Cboe S&P 500 Buffer Protect Index June Series,indices,us,True,CboeGlobalIndicesMain
4171,I:SPROME07,Cboe S&P 500 Buffer Protect Index July Series,indices,us,True,CboeGlobalIndicesMain
4172,I:SPROME08,Cboe S&P 500 Buffer Protect Index August Series,indices,us,True,CboeGlobalIndicesMain
4173,I:SPROME09,Cboe S&P 500 Buffer Protect Index September Series,indices,us,True,CboeGlobalIndicesMain
4174,I:SPROME10,Cboe S&P 500 Buffer Protect Index October Series,indices,us,True,CboeGlobalIndicesMain
4175,I:SPROME11,Cboe S&P 500 Buffer Protect Index November Series,indices,us,True,CboeGlobalIndicesMain
4176,I:SPROME12,Cboe S&P 500 Buffer Protect Index December Series,indices,us,True,CboeGlobalIndicesMain
4177,I:SPRS01,Cboe S&P 500 30% (-5% to -35%) Buffer Protect Index January Series,indices,us,True,CboeGlobalIndicesMain
4178,I:SPRS04,Cboe S&P 500 30% (-5% to -35%) Buffer Protect Index April Series,indices,us,True,CboeGlobalIndicesMain
4179,I:SPRS07,Cboe S&P 500 30% (-5% to -35%) Buffer Protect Index July Series,indices,us,True,CboeGlobalIndicesMain
4180,I:SPRS10,Cboe S&P 500 30% (-5% to -35%) Buffer Protect Index October Series,indices,us,True,CboeGlobalIndicesMain
4181,I:SPTST,S&P 500 TEST,indices,us,True,CboeGlobalIndicesMain
4182,I:SPVXEP,S&P 500 VIX Futures Enhanced Roll Index ER,indices,us,True,CboeGlobalIndicesMain
4183,I:SPVXET,S&P 500 VIX Futures Enhanced Roll Index TR,indices,us,True,CboeGlobalIndicesMain
4184,I:SPX,Standard & Poor's 500,indices,us,True,CboeGlobalIndicesMain
4185,I:SPXBIV,PROSHARES S&P 500 BOND ETF,indices,us,True,CboeGlobalIndicesINAV
4186,I:SPXEIV,PROSHARES S&P 500 EX-ENERGY ETF,indices,us,True,CboeGlobalIndicesINAV
4187,I:SPXNIV,PROSHARES S&P 500 EX-FINANCIALS ETF,indices,us,True,CboeGlobalIndicesINAV
4188,I:SPXTIV,PROSHARES S&P 500 EX-TECHNOLOGY ETF,indices,us,True,CboeGlobalIndicesINAV
4189,I:SPXUIV,PROSHARES ULTRAPRO SHORT SP500 ETF,indices,us,True,CboeGlobalIndicesINAV
4190,I:SPXVIV,PROSHARES S&P 500 EX-HEALTH CARE ETF,indices,us,True,CboeGlobalIndicesINAV
4191,I:SQQQIV,PROSHARES ULTRAPRO SHORT QQQ ETF,indices,us,True,CboeGlobalIndicesINAV
4192,I:SRO,S&P 500 Range Option Underlying Index,indices,us,True,CboeGlobalIndicesMain
4193,I:SRSIV,PROSHARES ULTRASHORT REAL ESTATE ETF,indices,us,True,CboeGlobalIndicesINAV
4194,I:SRTYIV,PROSHARES ULTRAPRO SHORT RUSSELL2000 ETF,indices,us,True,CboeGlobalIndicesINAV
4195,I:SRVRSCNR,Kelly Data Center & Tech Infrastructure Net Total,indices,us,True,NasdaqGIDS
4196,I:SRVRSCPR,Kelly Data Center & Tech Infrastructure Index,indices,us,True,NasdaqGIDS
4197,I:SRVRSCTR,Kelly Data Center & Tech Infrastructure Total Retu,indices,us,True,NasdaqGIDS
4198,I:SSGIV,PROSHARES ULTRASHORT SEMICONDUCTORS ETF,indices,us,True,CboeGlobalIndicesINAV
4199,I:SSOIV,PROSHARES ULTRA S&P500 ETF,indices,us,True,CboeGlobalIndicesINAV
4200,I:SSTGK,Cboe S&P 500 4% OTM Short Strangle Index (with KRW 3 month Certificate of Deposit),indices,us,True,CboeGlobalIndicesMain
4201,I:SUPDN,Cboe S&P Enhance and Buffer Index,indices,us,True,CboeGlobalIndicesMain
4202,I:SUPLIV,PROSHARES SUPPLY CHAIN LOGISTICS ETF,indices,us,True,CboeGlobalIndicesINAV
4203,I:SVIXIV,-1x Short VIX Futures ETF - Intraday Indicative Value,indices,us,True,CboeGlobalIndicesINAV
4204,I:SVRPO,Cboe S&P 500 Market-Neutral Volatility Risk Premia Optimized Index,indices,us,True,CboeGlobalIndicesMain
4205,I:SVXYIV,ProShares Short VIX Short-Term Futures ETF,indices,us,True,CboeGlobalIndicesINAV
4206,I:SWANXT,The ARGI BlackSwan Core Index,indices,us,True,CboeGlobalIndicesMain
4207,I:SWGOVT115,Swedish Government Bond 1-15,indices,us,True,NasdaqGIDS
4208,I:SX101010GI,OMX Stockholm Software and Computer Services GI,indices,us,True,NasdaqGIDS
4209,I:SX101010PI,OMX Stockholm Software and Computer Services PI,indices,us,True,NasdaqGIDS
4210,I:SX101020GI,OMX Stockholm Technology Hardware and Equipment GI,indices,us,True,NasdaqGIDS
4211,I:SX101020PI,OMX Stockholm Technology Hardware and Equipment PI,indices,us,True,NasdaqGIDS
4212,I:SX10GI,OMX Stockholm Technology GI,indices,us,True,NasdaqGIDS
4213,I:SX10PI,OMX Stockholm Technology PI,indices,us,True,NasdaqGIDS
4214,I:SX151010GI,OMX Stockholm Telecommunications Equipment GI,indices,us,True,NasdaqGIDS
4215,I:SX151010PI,OMX Stockholm Telecommunications Equipment PI,indices,us,True,NasdaqGIDS
4216,I:SX151020GI,OMX Stockholm Telecommunications Service Providers GI,indices,us,True,NasdaqGIDS
4217,I:SX151020PI,OMX Stockholm Telecommunications Service Providers PI,indices,us,True,NasdaqGIDS
4218,I:SX15GI,OMX Stockholm Telecommunications GI,indices,us,True,NasdaqGIDS
4219,I:SX15PI,OMX Stockholm Telecommunications PI,indices,us,True,NasdaqGIDS
4220,I:SX201010GI,OMX Stockholm Health Care Providers GI,indices,us,True,NasdaqGIDS
4221,I:SX201010PI,OMX Stockholm Health Care Providers PI,indices,us,True,NasdaqGIDS
4222,I:SX201020GI,OMX Stockholm Medical Equipment and Services GI,indices,us,True,NasdaqGIDS
4223,I:SX201020PI,OMX Stockholm Medical Equipment and Services PI,indices,us,True,NasdaqGIDS
4224,I:SX201030GI,OMX Stockholm Pharmaceuticals and Biotechnology GI,indices,us,True,NasdaqGIDS
4225,I:SX201030PI,OMX Stockholm Pharmaceuticals and Biotechnology PI,indices,us,True,NasdaqGIDS
4226,I:SX20GI,OMX Stockholm Health Care GI,indices,us,True,NasdaqGIDS
4227,I:SX20PI,OMX Stockholm Health Care PI,indices,us,True,NasdaqGIDS
4228,I:SX3010GI,OMX Stockholm Banks GI,indices,us,True,NasdaqGIDS
4229,I:SX3010PI,OMX Stockholm Banks PI,indices,us,True,NasdaqGIDS
4230,I:SX302010GI,OMX Stockholm Finance and Credit Services GI,indices,us,True,NasdaqGIDS
4231,I:SX302010PI,OMX Stockholm Finance and Credit Services PI,indices,us,True,NasdaqGIDS
4232,I:SX302020GI,OMX Stockholm Investment Banking and Brokerage Services  GI,indices,us,True,NasdaqGIDS
4233,I:SX302020PI,OMX Stockholm Investment Banking and Brokerage Services  PI,indices,us,True,NasdaqGIDS
4234,I:SX3020GI,OMX Stockholm Financial Services GI,indices,us,True,NasdaqGIDS
4235,I:SX3020PI,OMX Stockholm Financial Services PI,indices,us,True,NasdaqGIDS
4236,I:SX303020GI,OMX Stockholm Non-life Insurance GI,indices,us,True,NasdaqGIDS
4237,I:SX303020PI,OMX Stockholm Non-life Insurance PI,indices,us,True,NasdaqGIDS
4238,I:SX3030GI,OMX Stockholm Insurance GI,indices,us,True,NasdaqGIDS
4239,I:SX3030PI,OMX Stockholm Insurance PI,indices,us,True,NasdaqGIDS
4240,I:SX30GI,OMX Stockholm Financials GI,indices,us,True,NasdaqGIDS
4241,I:SX30PI,OMX Stockholm Financials PI,indices,us,True,NasdaqGIDS
4242,I:SX351010GI,OMX Stockholm Real Estate Investment and Services GI,indices,us,True,NasdaqGIDS
4243,I:SX351010PI,OMX Stockholm Real Estate Investment and Services PI,indices,us,True,NasdaqGIDS
4244,I:SX35GI,OMX Stockholm Real Estate GI,indices,us,True,NasdaqGIDS
4245,I:SX35PI,OMX Stockholm Real Estate PI,indices,us,True,NasdaqGIDS
4246,I:SX4010GI,OMX Stockholm Automobiles and Parts GI,indices,us,True,NasdaqGIDS
4247,I:SX4010PI,OMX Stockholm Automobiles and Parts PI,indices,us,True,NasdaqGIDS
4248,I:SX402010GI,OMX Stockholm Consumer Services GI,indices,us,True,NasdaqGIDS
4249,I:SX402010PI,OMX Stockholm Consumer Services PI,indices,us,True,NasdaqGIDS
4250,I:SX402020GI,OMX Stockholm Household Goods and Home Construction GI,indices,us,True,NasdaqGIDS
4251,I:SX402020PI,OMX Stockholm Household Goods and Home Construction PI,indices,us,True,NasdaqGIDS
4252,I:SX402030GI,OMX Stockholm Leisure Goods GI,indices,us,True,NasdaqGIDS
4253,I:SX402030PI,OMX Stockholm Leisure Goods PI,indices,us,True,NasdaqGIDS
4254,I:SX402040GI,OMX Stockholm Personal Goods GI,indices,us,True,NasdaqGIDS
4255,I:SX402040PI,OMX Stockholm Personal Goods PI,indices,us,True,NasdaqGIDS
4256,I:SX4020GI,OMX Stockholm Consumer Products and Services GI,indices,us,True,NasdaqGIDS
4257,I:SX4020PI,OMX Stockholm Consumer Products and Services PI,indices,us,True,NasdaqGIDS
4258,I:SX4030GI,OMX Stockholm Media GI,indices,us,True,NasdaqGIDS
4259,I:SX4030PI,OMX Stockholm Media PI,indices,us,True,NasdaqGIDS
4260,I:SX404010GI,OMX Stockholm Retailers GI,indices,us,True,NasdaqGIDS
4261,I:SX404010PI,OMX Stockholm Retailers PI,indices,us,True,NasdaqGIDS
4262,I:SX4040GI,OMX Stockholm Retail GI,indices,us,True,NasdaqGIDS
4263,I:SX4040PI,OMX Stockholm Retail PI,indices,us,True,NasdaqGIDS
4264,I:SX4050GI,OMX Stockholm Travel and Leisure GI,indices,us,True,NasdaqGIDS
4265,I:SX4050PI,OMX Stockholm Travel and Leisure PI,indices,us,True,NasdaqGIDS
4266,I:SX40GI,OMX Stockholm Consumer Discretionary GI,indices,us,True,NasdaqGIDS
4267,I:SX40PI,OMX Stockholm Consumer Discretionary PI,indices,us,True,NasdaqGIDS
4268,I:SX451020GI,OMX Stockholm Food Producers GI,indices,us,True,NasdaqGIDS
4269,I:SX451020PI,OMX Stockholm Food Producers PI,indices,us,True,NasdaqGIDS
4270,I:SX4510GI,"OMX Stockholm Food, Beverage and Tobacco  GI",indices,us,True,NasdaqGIDS
4271,I:SX4510PI,"OMX Stockholm Food, Beverage and Tobacco  PI",indices,us,True,NasdaqGIDS
4272,I:SX4520GI,"OMX Stockholm Personal Care, Drug and Grocery Stores GI",indices,us,True,NasdaqGIDS
4273,I:SX4520PI,"OMX Stockholm Personal Care, Drug and Grocery Stores PI",indices,us,True,NasdaqGIDS
4274,I:SX45GI,OMX Stockholm Consumer Staples GI,indices,us,True,NasdaqGIDS
4275,I:SX45PI,OMX Stockholm Consumer Staples PI,indices,us,True,NasdaqGIDS
4276,I:SX5010GI,OMX Stockholm Construction and Materials GI,indices,us,True,NasdaqGIDS
4277,I:SX5010PI,OMX Stockholm Construction and Materials PI,indices,us,True,NasdaqGIDS
4278,I:SX502010GI,OMX Stockholm Aerospace and Defense GI,indices,us,True,NasdaqGIDS
4279,I:SX502010PI,OMX Stockholm Aerospace and Defense PI,indices,us,True,NasdaqGIDS
4280,I:SX502020GI,OMX Stockholm Electronic and Electrical Equipment GI,indices,us,True,NasdaqGIDS
4281,I:SX502020PI,OMX Stockholm Electronic and Electrical Equipment PI,indices,us,True,NasdaqGIDS
4282,I:SX502030GI,OMX Stockholm General Industrials GI,indices,us,True,NasdaqGIDS
4283,I:SX502030PI,OMX Stockholm General Industrials PI,indices,us,True,NasdaqGIDS
4284,I:SX502040GI,OMX Stockholm Industrial Engineering GI,indices,us,True,NasdaqGIDS
4285,I:SX502040PI,OMX Stockholm Industrial Engineering PI,indices,us,True,NasdaqGIDS
4286,I:SX502050GI,OMX Stockholm Industrial Support Services GI,indices,us,True,NasdaqGIDS
4287,I:SX502050PI,OMX Stockholm Industrial Support Services PI,indices,us,True,NasdaqGIDS
4288,I:SX502060GI,OMX Stockholm Industrial Transportation GI,indices,us,True,NasdaqGIDS
4289,I:SX502060PI,OMX Stockholm Industrial Transportation PI,indices,us,True,NasdaqGIDS
4290,I:SX5020GI,OMX Stockholm Industrial Goods and Services GI,indices,us,True,NasdaqGIDS
4291,I:SX5020PI,OMX Stockholm Industrial Goods and Services PI,indices,us,True,NasdaqGIDS
4292,I:SX50GI,OMX Stockholm Industrials GI,indices,us,True,NasdaqGIDS
4293,I:SX50PI,OMX Stockholm Industrials PI,indices,us,True,NasdaqGIDS
4294,I:SX551010GI,OMX Stockholm Industrial Materials GI,indices,us,True,NasdaqGIDS
4295,I:SX551010PI,OMX Stockholm Industrial Materials PI,indices,us,True,NasdaqGIDS
4296,I:SX551020GI,OMX Stockholm Industrial Metals and Mining GI,indices,us,True,NasdaqGIDS
4297,I:SX551020PI,OMX Stockholm Industrial Metals and Mining PI,indices,us,True,NasdaqGIDS
4298,I:SX551030GI,OMX Stockholm Precious Metals and Mining GI,indices,us,True,NasdaqGIDS
4299,I:SX551030PI,OMX Stockholm Precious Metals and Mining PI,indices,us,True,NasdaqGIDS
4300,I:SX5510GI,OMX Stockholm Basic Resources GI,indices,us,True,NasdaqGIDS
4301,I:SX5510PI,OMX Stockholm Basic Resources PI,indices,us,True,NasdaqGIDS
4302,I:SX5520GI,OMX Stockholm Chemicals GI,indices,us,True,NasdaqGIDS
4303,I:SX5520PI,OMX Stockholm Chemicals PI,indices,us,True,NasdaqGIDS
4304,I:SX55GI,OMX Stockholm Basic Materials GI,indices,us,True,NasdaqGIDS
4305,I:SX55PI,OMX Stockholm Basic Materials PI,indices,us,True,NasdaqGIDS
4306,I:SX601010GI,"OMX Stockholm Oil, Gas and Coal GI",indices,us,True,NasdaqGIDS
4307,I:SX601010PI,"OMX Stockholm Oil, Gas and Coal PI",indices,us,True,NasdaqGIDS
4308,I:SX601020GI,OMX Stockholm Alternative Energy GI,indices,us,True,NasdaqGIDS
4309,I:SX601020PI,OMX Stockholm Alternative Energy PI,indices,us,True,NasdaqGIDS
4310,I:SX60GI,OMX Stockholm Energy GI,indices,us,True,NasdaqGIDS
4311,I:SX60PI,OMX Stockholm Energy PI,indices,us,True,NasdaqGIDS
4312,I:SX651010GI,OMX Stockholm Electricity GI,indices,us,True,NasdaqGIDS
4313,I:SX651010PI,OMX Stockholm Electricity PI,indices,us,True,NasdaqGIDS
4314,I:SX65GI,OMX Stockholm Utilities GI,indices,us,True,NasdaqGIDS
4315,I:SX65PI,OMX Stockholm Utilities PI,indices,us,True,NasdaqGIDS
4316,I:SZKIV,PROSHARES ULTRASHORT CONSUMER GOODS ETF,indices,us,True,CboeGlobalIndicesINAV
4317,I:TBFIV,PROSHARES SHORT 20+ YEAR TREASURY ETF,indices,us,True,CboeGlobalIndicesINAV
4318,I:TBTIV,PROSHARES ULTRASHORT BARCLAYS 20+YR TR,indices,us,True,CboeGlobalIndicesINAV
4319,I:TBXIV,PROSHARES SHORT 7-10 YEAR TREASURY ETF,indices,us,True,CboeGlobalIndicesINAV
4320,I:TDEX,Nations TailDex,indices,us,True,NasdaqGIDS
4321,I:TDVIV,PROSHARES S&P TECHNOLOGY DIV ARISTOCRATS,indices,us,True,CboeGlobalIndicesINAV
4322,I:TINTIV,PROSHARES SMART MATERIALS ETF,indices,us,True,CboeGlobalIndicesINAV
4323,I:TINYIV,PROSHARES NANOTECHNOLOGY ETF,indices,us,True,CboeGlobalIndicesINAV
4324,I:TLTPRO,Cboe 20 Year Treasury 10% Buffer Protect Index Balanced Series,indices,us,True,CboeGlobalIndicesMain
4325,I:TLTPRO01,Cboe 20 Year Treasury 10% Buffer Protect Index January Series,indices,us,True,CboeGlobalIndicesMain
4326,I:TLTPRO02,Cboe 20 Year Treasury 10% Buffer Protect Index February Series,indices,us,True,CboeGlobalIndicesMain
4327,I:TLTPRO03,Cboe 20 Year Treasury 10% Buffer Protect Index March Series,indices,us,True,CboeGlobalIndicesMain
4328,I:TLTPRO04,Cboe 20 Year Treasury 10% Buffer Protect Index April Series,indices,us,True,CboeGlobalIndicesMain
4329,I:TLTPRO05,Cboe 20 Year Treasury 10% Buffer Protect Index May Series,indices,us,True,CboeGlobalIndicesMain
4330,I:TLTPRO06,Cboe 20 Year Treasury 10% Buffer Protect Index June Series,indices,us,True,CboeGlobalIndicesMain
4331,I:TLTPRO07,Cboe 20 Year Treasury 10% Buffer Protect Index July Series,indices,us,True,CboeGlobalIndicesMain
4332,I:TLTPRO08,Cboe 20 Year Treasury 10% Buffer Protect Index August Series,indices,us,True,CboeGlobalIndicesMain
4333,I:TLTPRO09,Cboe 20 Year Treasury 10% Buffer Protect Index September Series,indices,us,True,CboeGlobalIndicesMain
4334,I:TLTPRO10,Cboe 20 Year Treasury 10% Buffer Protect Index October Series,indices,us,True,CboeGlobalIndicesMain
4335,I:TLTPRO11,Cboe 20 Year Treasury 10% Buffer Protect Index November Series,indices,us,True,CboeGlobalIndicesMain
4336,I:TLTPRO12,Cboe 20 Year Treasury 10% Buffer Protect Index December Series,indices,us,True,CboeGlobalIndicesMain
4337,I:TLTWIV,iShares 20+ Year Treasury Bond BuyWrite Strategy ETF Intraday Indicative Value,indices,us,True,CboeGlobalIndicesINAV
4338,I:TMDVIV,PROSHARES RUSSELL US DIVIDEND GROWERS ETF,indices,us,True,CboeGlobalIndicesINAV
4339,I:TNX,Cboe Interest Rate 10 Year T Note,indices,us,True,CboeGlobalIndicesMain
4340,I:TOLZIV,PROSHARES DJ BROOKFIELD GLOBAL INFRASTRUCTURE ETF,indices,us,True,CboeGlobalIndicesINAV
4341,I:TQQQIV,PROSHARES ULTRAPRO QQQ ETF,indices,us,True,CboeGlobalIndicesINAV
4342,I:TR20,Dow Jones Turkey Titans 20 Index,indices,us,True,CMEMarketDataPlatformDowJones
4343,I:TR20D,Dow Jones Turkey Titans 20 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
4344,I:TR20DT,Dow Jones Turkey Titans 20 Total Return Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
4345,I:TR20E,Dow Jones Turkey Titans 20 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
4346,I:TRAN,Nasdaq Transportation,indices,us,True,NasdaqGIDS
4347,I:TRESTAT,Strategic Technology & Ecommerce Real Estate Index,indices,us,True,NasdaqGIDS
4348,I:TRESTATAUD,Strategic Technology & Ecommerce Real Estate AUD Index,indices,us,True,NasdaqGIDS
4349,I:TRESTATCAD,Strategic Technology & Ecommerce Real Estate CAD Index,indices,us,True,NasdaqGIDS
4350,I:TRESTATEUR,Strategic Technology & Ecommerce Real Estate EUR Index,indices,us,True,NasdaqGIDS
4351,I:TRESTATGBP,Strategic Technology & Ecommerce Real Estate GBP Index,indices,us,True,NasdaqGIDS
4352,I:TRESTATJPY,Strategic Technology & Ecommerce Real Estate JPY Index,indices,us,True,NasdaqGIDS
4353,I:TRESTATN,Strategic Technology & Ecommerce Real Estate Net Total Return Index,indices,us,True,NasdaqGIDS
4354,I:TRESTATNAUD,Strategic Technology & Ecommerce Real Estate Net Total Return AUD Index,indices,us,True,NasdaqGIDS
4355,I:TRESTATNCAD,Strategic Technology & Ecommerce Real Estate Net Total Return CAD Index,indices,us,True,NasdaqGIDS
4356,I:TRESTATNEUR,Strategic Technology & Ecommerce Real Estate Net Total Return EUR Index,indices,us,True,NasdaqGIDS
4357,I:TRESTATNGBP,Strategic Technology & Ecommerce Real Estate Net Total Return GBP Index,indices,us,True,NasdaqGIDS
4358,I:TRESTATNJPY,Strategic Technology & Ecommerce Real Estate Net Total Return JPY Index,indices,us,True,NasdaqGIDS
4359,I:TRESTATT,Strategic Technology & Ecommerce Real Estate Total Return Index,indices,us,True,NasdaqGIDS
4360,I:TRESTATTAUD,Strategic Technology & Ecommerce Real Estate Total Return AUD Index,indices,us,True,NasdaqGIDS
4361,I:TRESTATTCAD,Strategic Technology & Ecommerce Real Estate Total Return CAD Index,indices,us,True,NasdaqGIDS
4362,I:TRESTATTEUR,Strategic Technology & Ecommerce Real Estate Total Return EUR Index,indices,us,True,NasdaqGIDS
4363,I:TRESTATTGBP,Strategic Technology & Ecommerce Real Estate Total Return GBP Index,indices,us,True,NasdaqGIDS
4364,I:TRESTATTJPY,Strategic Technology & Ecommerce Real Estate Total Return JPY Index,indices,us,True,NasdaqGIDS
4365,I:TSMEHOLIV,Thrivent Small-Mid Cap ESG ETF – Holdings Basket,indices,us,True,CboeGlobalIndicesINAV
4366,I:TSMEIV,Thrivent Small-Mid Cap ESG ETF,indices,us,True,CboeGlobalIndicesINAV
